date,ticker,close
2024-05-18,TLT,90.5944
2024-05-19,TLT,90.6832
2024-05-20,TLT,90.786
2024-05-21,TLT,90.9026
2024-05-22,TLT,91.0326
2024-05-23,TLT,91.1754
2024-05-24,TLT,91.3305
2024-05-25,TLT,91.4972
2024-05-26,TLT,91.6747
2024-05-27,TLT,91.8621
2024-05-28,TLT,92.0584
2024-05-29,TLT,92.2627
2024-05-30,TLT,92.4739
2024-05-31,TLT,92.6906
2024-06-01,TLT,92.9117
2024-06-02,TLT,93.136
2024-06-03,TLT,93.362
2024-06-04,TLT,93.5885
2024-06-05,TLT,93.814
2024-06-06,TLT,94.0371
2024-06-07,TLT,94.2565
2024-06-08,TLT,94.4708
2024-06-09,TLT,94.6787
2024-06-10,TLT,94.8787
2024-06-11,TLT,95.0697
2024-06-12,TLT,95.2504
2024-06-13,TLT,95.4197
2024-06-14,TLT,95.5764
2024-06-15,TLT,95.7197
2024-06-16,TLT,95.8486
2024-06-17,TLT,95.9623
2024-06-18,TLT,96.0601
2024-06-19,TLT,96.1415
2024-06-20,TLT,96.2061
2024-06-21,TLT,96.2536
2024-06-22,TLT,96.2837
2024-06-23,TLT,96.2964
2024-06-24,TLT,96.2919
2024-06-25,TLT,96.2703
2024-06-26,TLT,96.2321
2024-06-27,TLT,96.1776
2024-06-28,TLT,96.1074
2024-06-29,TLT,96.0224
2024-06-30,TLT,95.9232
2024-07-01,TLT,95.8108
2024-07-02,TLT,95.6863
2024-07-03,TLT,95.5506
2024-07-04,TLT,95.405
2024-07-05,TLT,95.2507
2024-07-06,TLT,95.0889
2024-07-07,TLT,94.9209
2024-07-08,TLT,94.7482
2024-07-09,TLT,94.5719
2024-07-10,TLT,94.3934
2024-07-11,TLT,94.2142
2024-07-12,TLT,94.0354
2024-07-13,TLT,93.8585
2024-07-14,TLT,93.6845
2024-07-15,TLT,93.5148
2024-07-16,TLT,93.3505
2024-07-17,TLT,93.1926
2024-07-18,TLT,93.0421
2024-07-19,TLT,92.9
2024-07-20,TLT,92.7671
2024-07-21,TLT,92.6442
2024-07-22,TLT,92.5319
2024-07-23,TLT,92.4307
2024-07-24,TLT,92.3411
2024-07-25,TLT,92.2635
2024-07-26,TLT,92.1981
2024-07-27,TLT,92.1451
2024-07-28,TLT,92.1044
2024-07-29,TLT,92.076
2024-07-30,TLT,92.0598
2024-07-31,TLT,92.0554
2024-08-01,TLT,92.0626
2024-08-02,TLT,92.0807
2024-08-03,TLT,92.1093
2024-08-04,TLT,92.1478
2024-08-05,TLT,92.1954
2024-08-06,TLT,92.2513
2024-08-07,TLT,92.3146
2024-08-08,TLT,92.3845
2024-08-09,TLT,92.4599
2024-08-10,TLT,92.5399
2024-08-11,TLT,92.6234
2024-08-12,TLT,92.7092
2024-08-13,TLT,92.7964
2024-08-14,TLT,92.8838
2024-08-15,TLT,92.9703
2024-08-16,TLT,93.0548
2024-08-17,TLT,93.1363
2024-08-18,TLT,93.2136
2024-08-19,TLT,93.2859
2024-08-20,TLT,93.3522
2024-08-21,TLT,93.4116
2024-08-22,TLT,93.4632
2024-08-23,TLT,93.5065
2024-08-24,TLT,93.5406
2024-08-25,TLT,93.5651
2024-08-26,TLT,93.5795
2024-08-27,TLT,93.5835
2024-08-28,TLT,93.5767
2024-08-29,TLT,93.5592
2024-08-30,TLT,93.5307
2024-08-31,TLT,93.4915
2024-09-01,TLT,93.4417
2024-09-02,TLT,93.3817
2024-09-03,TLT,93.3117
2024-09-04,TLT,93.2324
2024-09-05,TLT,93.1444
2024-09-06,TLT,93.0484
2024-09-07,TLT,92.9452
2024-09-08,TLT,92.8356
2024-09-09,TLT,92.7206
2024-09-10,TLT,92.6013
2024-09-11,TLT,92.4786
2024-09-12,TLT,92.3537
2024-09-13,TLT,92.2278
2024-09-14,TLT,92.1019
2024-09-15,TLT,91.9773
2024-09-16,TLT,91.8553
2024-09-17,TLT,91.7368
2024-09-18,TLT,91.6232
2024-09-19,TLT,91.5156
2024-09-20,TLT,91.415
2024-09-21,TLT,91.3226
2024-09-22,TLT,91.2393
2024-09-23,TLT,91.1662
2024-09-24,TLT,91.104
2024-09-25,TLT,91.0537
2024-09-26,TLT,91.016
2024-09-27,TLT,90.9914
2024-09-28,TLT,90.9807
2024-09-29,TLT,90.9843
2024-09-30,TLT,91.0025
2024-10-01,TLT,91.0356
2024-10-02,TLT,91.0838
2024-10-03,TLT,91.1472
2024-10-04,TLT,91.2257
2024-10-05,TLT,91.3191
2024-10-06,TLT,91.4274
2024-10-07,TLT,91.5499
2024-10-08,TLT,91.6864
2024-10-09,TLT,91.8363
2024-10-10,TLT,91.9988
2024-10-11,TLT,92.1733
2024-10-12,TLT,92.3588
2024-10-13,TLT,92.5544
2024-10-14,TLT,92.7592
2024-10-15,TLT,92.9719
2024-10-16,TLT,93.1915
2024-10-17,TLT,93.4167
2024-10-18,TLT,93.6463
2024-10-19,TLT,93.8788
2024-10-20,TLT,94.113
2024-10-21,TLT,94.3474
2024-10-22,TLT,94.5806
2024-10-23,TLT,94.8113
2024-10-24,TLT,95.038
2024-10-25,TLT,95.2593
2024-10-26,TLT,95.474
2024-10-27,TLT,95.6806
2024-10-28,TLT,95.8779
2024-10-29,TLT,96.0648
2024-10-30,TLT,96.24
2024-10-31,TLT,96.4026
2024-11-01,TLT,96.5515
2024-11-02,TLT,96.686
2024-11-03,TLT,96.8053
2024-11-04,TLT,96.9087
2024-11-05,TLT,96.9958
2024-11-06,TLT,97.0662
2024-11-07,TLT,97.1196
2024-11-08,TLT,97.1559
2024-11-09,TLT,97.1752
2024-11-10,TLT,97.1775
2024-11-11,TLT,97.1631
2024-11-12,TLT,97.1325
2024-11-13,TLT,97.0862
2024-11-14,TLT,97.0248
2024-11-15,TLT,96.949
2024-01-01,GLD,60.0414
2024-01-02,GLD,60.0887
2024-01-03,GLD,60.1418
2024-01-04,GLD,60.2005
2024-01-05,GLD,60.2646
2024-01-06,GLD,60.334
2024-01-07,GLD,60.4084
2024-01-08,GLD,60.4873
2024-01-09,GLD,60.5705
2024-01-10,GLD,60.6576
2024-01-11,GLD,60.7481
2024-01-12,GLD,60.8415
2024-01-13,GLD,60.9374
2024-01-14,GLD,61.0353
2024-01-15,GLD,61.1345
2024-01-16,GLD,61.2345
2024-01-17,GLD,61.3347
2024-01-18,GLD,61.4346
2024-01-19,GLD,61.5336
2024-01-20,GLD,61.631
2024-01-21,GLD,61.7262
2024-01-22,GLD,61.8188
2024-01-23,GLD,61.908
2024-01-24,GLD,61.9933
2024-01-25,GLD,62.0743
2024-01-26,GLD,62.1504
2024-01-27,GLD,62.2212
2024-01-28,GLD,62.2861
2024-01-29,GLD,62.3449
2024-01-30,GLD,62.3971
2024-01-31,GLD,62.4424
2024-02-01,GLD,62.4807
2024-02-02,GLD,62.5116
2024-02-03,GLD,62.5351
2024-02-04,GLD,62.551
2024-02-05,GLD,62.5594
2024-02-06,GLD,62.5601
2024-02-07,GLD,62.5533
2024-02-08,GLD,62.5392
2024-02-09,GLD,62.5178
2024-02-10,GLD,62.4894
2024-02-11,GLD,62.4544
2024-02-12,GLD,62.413
2024-02-13,GLD,62.3657
2024-02-14,GLD,62.3128
2024-02-15,GLD,62.2547
2024-02-16,GLD,62.1921
2024-02-17,GLD,62.1253
2024-02-18,GLD,62.055
2024-02-19,GLD,61.9818
2024-02-20,GLD,61.9061
2024-02-21,GLD,61.8285
2024-02-22,GLD,61.7498
2024-02-23,GLD,61.6704
2024-02-24,GLD,61.591
2024-02-25,GLD,61.5121
2024-02-26,GLD,61.4344
2024-02-27,GLD,61.3583
2024-02-28,GLD,61.2844
2024-02-29,GLD,61.2132
2024-03-01,GLD,61.1452
2024-03-02,GLD,61.0808
2024-03-03,GLD,61.0204
2024-03-04,GLD,60.9645
2024-03-05,GLD,60.9133
2024-03-06,GLD,60.8671
2024-03-07,GLD,60.8262
2024-03-08,GLD,60.7908
2024-03-09,GLD,60.761
2024-03-10,GLD,60.7369
2024-03-11,GLD,60.7187
2024-03-12,GLD,60.7062
2024-03-13,GLD,60.6996
2024-03-14,GLD,60.6986
2024-03-15,GLD,60.7032
2024-03-16,GLD,60.7131
2024-03-17,GLD,60.7283
2024-03-18,GLD,60.7484
2024-03-19,GLD,60.7732
2024-03-20,GLD,60.8022
2024-03-21,GLD,60.8352
2024-03-22,GLD,60.8718
2024-03-23,GLD,60.9115
2024-03-24,GLD,60.954
2024-03-25,GLD,60.9987
2024-03-26,GLD,61.0452
2024-03-27,GLD,61.093
2024-03-28,GLD,61.1416
2024-03-29,GLD,61.1905
2024-03-30,GLD,61.2392
2024-03-31,GLD,61.2873
2024-04-01,GLD,61.3343
2024-04-02,GLD,61.3797
2024-04-03,GLD,61.423
2024-04-04,GLD,61.4639
2024-04-05,GLD,61.502
2024-04-06,GLD,61.5368
2024-04-07,GLD,61.5682
2024-04-08,GLD,61.5957
2024-04-09,GLD,61.6191
2024-04-10,GLD,61.6383
2024-04-11,GLD,61.6531
2024-04-12,GLD,61.6633
2024-04-13,GLD,61.6689
2024-04-14,GLD,61.6698
2024-04-15,GLD,61.6662
2024-04-16,GLD,61.658
2024-04-17,GLD,61.6454
2024-04-18,GLD,61.6286
2024-04-19,GLD,61.6077
2024-04-20,GLD,61.5831
2024-04-21,GLD,61.555
2024-04-22,GLD,61.5238
2024-04-23,GLD,61.4898
2024-04-24,GLD,61.4535
2024-04-25,GLD,61.4152
2024-04-26,GLD,61.3755
2024-04-27,GLD,61.3348
2024-04-28,GLD,61.2935
2024-04-29,GLD,61.2523
2024-04-30,GLD,61.2116
2024-05-01,GLD,61.1719
2024-05-02,GLD,61.1337
2024-05-03,GLD,61.0976
2024-05-04,GLD,61.064
2024-05-05,GLD,61.0335
2024-05-06,GLD,61.0064
2024-05-07,GLD,60.9832
2024-05-08,GLD,60.9644
2024-05-09,GLD,60.9502
2024-05-10,GLD,60.9412
2024-05-11,GLD,60.9375
2024-05-12,GLD,60.9395
2024-05-13,GLD,60.9473
2024-05-14,GLD,60.9613
2024-05-15,GLD,60.9816
2024-05-16,GLD,61.0081
2024-05-17,GLD,61.0411
2024-05-18,GLD,61.0806
2024-05-19,GLD,61.1264
2024-05-20,GLD,61.1785
2024-05-21,GLD,61.2368
2024-05-22,GLD,61.3011
2024-05-23,GLD,61.3711
2024-05-24,GLD,61.4467
2024-05-25,GLD,61.5274
2024-05-26,GLD,61.6129
2024-05-27,GLD,61.7028
2024-05-28,GLD,61.7967
2024-05-29,GLD,61.8941
2024-05-30,GLD,61.9945
2024-05-31,GLD,62.0974
2024-06-01,GLD,62.2021
2024-06-02,GLD,62.3082
2024-06-03,GLD,62.4151
2024-06-04,GLD,62.522
2024-06-05,GLD,62.6285
2024-06-06,GLD,62.7339
2024-06-07,GLD,62.8375
2024-06-08,GLD,62.9388
2024-06-09,GLD,63.0372
2024-06-10,GLD,63.1321
2024-06-11,GLD,63.2229
2024-06-12,GLD,63.3092
2024-06-13,GLD,63.3903
2024-06-14,GLD,63.4658
2024-06-15,GLD,63.5354
2024-06-16,GLD,63.5986
2024-06-17,GLD,63.655
2024-06-18,GLD,63.7044
2024-06-19,GLD,63.7466
2024-06-20,GLD,63.7813
2024-06-21,GLD,63.8084
2024-06-22,GLD,63.8279
2024-06-23,GLD,63.8397
2024-06-24,GLD,63.8439
2024-06-25,GLD,63.8405
2024-06-26,GLD,63.8298
2024-06-27,GLD,63.8118
2024-06-28,GLD,63.787
2024-06-29,GLD,63.7555
2024-06-30,GLD,63.7178
2024-07-01,GLD,63.6742
2024-07-02,GLD,63.6252
2024-07-03,GLD,63.5712
2024-07-04,GLD,63.5127
2024-07-05,GLD,63.4504
2024-07-06,GLD,63.3847
2024-07-07,GLD,63.3162
2024-07-08,GLD,63.2454
2024-07-09,GLD,63.1731
2024-07-10,GLD,63.0998
2024-07-11,GLD,63.026
2024-07-12,GLD,62.9523
2024-07-13,GLD,62.8794
2024-07-14,GLD,62.8078
2024-07-15,GLD,62.7381
2024-07-16,GLD,62.6706
2024-07-17,GLD,62.606
2024-07-18,GLD,62.5447
2024-07-19,GLD,62.487
2024-07-20,GLD,62.4335
2024-07-21,GLD,62.3844
2024-07-22,GLD,62.34
2024-07-23,GLD,62.3005
2024-07-24,GLD,62.2663
2024-07-25,GLD,62.2375
2024-07-26,GLD,62.2141
2024-07-27,GLD,62.1962
2024-07-28,GLD,62.1839
2024-07-29,GLD,62.1772
2024-07-30,GLD,62.1759
2024-07-31,GLD,62.1799
2024-08-01,GLD,62.1891
2024-08-02,GLD,62.2033
2024-08-03,GLD,62.2222
2024-08-04,GLD,62.2456
2024-08-05,GLD,62.273
2024-08-06,GLD,62.3042
2024-08-07,GLD,62.3387
2024-08-08,GLD,62.3762
2024-08-09,GLD,62.4162
2024-08-10,GLD,62.4582
2024-08-11,GLD,62.5018
2024-08-12,GLD,62.5465
2024-08-13,GLD,62.5918
2024-08-14,GLD,62.6371
2024-08-15,GLD,62.682
2024-08-16,GLD,62.7261
2024-08-17,GLD,62.7688
2024-08-18,GLD,62.8096
2024-08-19,GLD,62.8481
2024-08-20,GLD,62.884
2024-08-21,GLD,62.9167
2024-08-22,GLD,62.946
2024-08-23,GLD,62.9715
2024-08-24,GLD,62.9929
2024-08-25,GLD,63.01
2024-08-26,GLD,63.0226
2024-08-27,GLD,63.0304
2024-08-28,GLD,63.0335
2024-08-29,GLD,63.0317
2024-08-30,GLD,63.025
2024-08-31,GLD,63.0135
2024-09-01,GLD,62.9972
2024-09-02,GLD,62.9763
2024-09-03,GLD,62.9509
2024-09-04,GLD,62.9214
2024-09-05,GLD,62.8879
2024-09-06,GLD,62.8507
2024-09-07,GLD,62.8103
2024-09-08,GLD,62.767
2024-09-09,GLD,62.7213
2024-09-10,GLD,62.6735
2024-09-11,GLD,62.6242
2024-09-12,GLD,62.5739
2024-09-13,GLD,62.523
2024-09-14,GLD,62.4722
2024-09-15,GLD,62.4219
2024-09-16,GLD,62.3727
2024-09-17,GLD,62.3251
2024-09-18,GLD,62.2797
2024-09-19,GLD,62.2369
2024-09-20,GLD,62.1974
2024-09-21,GLD,62.1614
2024-09-22,GLD,62.1297
2024-09-23,GLD,62.1025
2024-09-24,GLD,62.0802
2024-09-25,GLD,62.0634
2024-09-26,GLD,62.0522
2024-09-27,GLD,62.0471
2024-09-28,GLD,62.0482
2024-09-29,GLD,62.0558
2024-09-30,GLD,62.0701
2024-10-01,GLD,62.0912
2024-10-02,GLD,62.1191
2024-10-03,GLD,62.1539
2024-10-04,GLD,62.1956
2024-10-05,GLD,62.2441
2024-10-06,GLD,62.2993
2024-10-07,GLD,62.361
2024-10-08,GLD,62.429
2024-10-09,GLD,62.5031
2024-10-10,GLD,62.5828
2024-10-11,GLD,62.668
2024-10-12,GLD,62.7582
2024-10-13,GLD,62.8529
2024-10-14,GLD,62.9516
2024-10-15,GLD,63.054
2024-10-16,GLD,63.1594
2024-10-17,GLD,63.2672
2024-10-18,GLD,63.377
2024-10-19,GLD,63.488
2024-10-20,GLD,63.5997
2024-10-21,GLD,63.7115
2024-10-22,GLD,63.8226
2024-10-23,GLD,63.9326
2024-10-24,GLD,64.0407
2024-10-25,GLD,64.1463
2024-10-26,GLD,64.2488
2024-10-27,GLD,64.3478
2024-10-28,GLD,64.4424
2024-10-29,GLD,64.5324
2024-10-30,GLD,64.6171
2024-10-31,GLD,64.6961
2024-11-01,GLD,64.769
2024-11-02,GLD,64.8354
2024-11-03,GLD,64.895
2024-11-04,GLD,64.9475
2024-11-05,GLD,64.9927
2024-11-06,GLD,65.0304
2024-11-07,GLD,65.0606
2024-11-08,GLD,65.0831
2024-11-09,GLD,65.098
2024-11-10,GLD,65.1053
2024-11-11,GLD,65.1052
2024-11-12,GLD,65.0978
2024-11-13,GLD,65.0834
2024-11-14,GLD,65.0622
2024-11-15,GLD,65.0346
